2024-11-07 03:16:12.883: 2038.2,0.2,699.2,14.0,470.2,2.8,418.1,9.5,332.1,17.0,324.1,11.4,310.4,5.8,274.4,8.6,270.4,10.7
2024-11-07 03:16:12.959: 2048.4,0.2,693.1,14.0,411.6,9.4,400.8,2.8,341.8,17.0,339.6,5.8,325.4,11.4,313.9,10.1,272.7,15.9
2024-11-07 03:16:13.035: 2039.7,0.2,660.1,14.0,372.2,2.8,364.8,9.4,340.0,17.0,334.2,10.1,317.9,11.4,291.6,15.9,287.5,5.8
2024-11-07 03:16:13.111: 2019.5,0.2,631.6,14.0,368.3,9.3,364.5,10.1,352.8,17.0,339.6,2.8,329.6,5.7,318.4,11.4,313.6,15.9
2024-11-07 03:16:13.187: 1997.0,0.2,609.8,14.0,354.2,10.1,353.5,2.8,346.1,17.1,326.1,9.2,318.3,16.0,306.3,5.8,285.2,11.4
2024-11-07 03:16:13.263: 1988.4,0.2,580.6,14.0,361.5,10.1,345.8,17.0,339.3,2.8,323.7,5.7,321.4,9.2,307.3,16.0,294.8,3.6
2024-11-07 03:16:13.339: 2012.0,0.2,555.6,14.0,348.2,17.1,335.7,2.9,308.6,9.8,302.8,16.0,302.2,5.8,301.6,10.1,293.1,3.6
2024-11-07 03:16:13.415: 2031.8,0.2,562.2,14.0,344.1,2.9,322.4,17.0,321.5,3.6,319.3,9.8,308.2,16.0,294.2,5.7,270.3,11.0
2024-11-07 03:16:13.491: 2034.4,0.2,574.8,14.0,352.2,2.9,337.8,17.1,308.5,3.6,307.9,16.0,302.2,9.8,288.6,5.8,270.3,9.0
2024-11-07 03:16:13.567: 2031.1,0.2,594.7,14.0,330.1,2.9,328.2,5.8,304.4,2.6,300.8,9.8,295.0,17.2,277.4,10.1,271.4,3.6
2024-11-07 03:16:13.643: 2038.5,0.2,595.6,14.0,338.4,2.6,325.0,3.0,300.1,17.0,298.6,9.8,276.3,16.0,275.8,5.7,269.1,10.1
2024-11-07 03:16:13.719: 2033.0,0.2,609.5,14.0,359.8,2.6,325.4,5.8,324.5,9.8,312.0,17.1,281.2,3.0,268.0,9.0,266.5,16.0
2024-11-07 03:16:13.795: 2023.9,0.2,613.1,14.0,351.9,9.8,343.6,2.6,316.4,5.8,306.4,17.2,294.2,10.1,283.6,16.0,273.2,9.0
2024-11-07 03:16:13.871: 2006.6,0.2,606.2,14.0,346.4,2.6,345.0,9.8,306.6,5.8,304.5,17.1,292.7,10.1,288.3,9.1,282.3,2.4
2024-11-07 03:16:13.947: 2033.0,0.2,485.7,14.1,332.7,9.8,323.1,9.1,320.9,17.2,289.3,3.6,286.7,2.9,284.4,10.1,273.6,5.8
2024-11-07 03:16:14.023: 2035.7,0.2,533.8,14.2,354.9,2.9,353.6,17.3,310.0,9.1,291.8,5.8,285.7,10.2,281.7,9.8,278.6,16.2
2024-11-07 03:16:14.099: 2036.5,0.2,482.9,14.1,341.4,10.2,315.9,5.8,302.8,17.3,294.0,2.9,275.3,8.6,270.6,15.4,259.9,16.7
2024-11-07 03:16:14.175: 2028.7,0.2,529.9,14.1,348.7,5.8,340.6,17.3,334.0,2.9,310.3,16.7,284.4,15.4,279.6,9.8,269.6,9.1
2024-11-07 03:16:14.251: 2062.5,0.2,504.4,14.2,418.9,2.9,364.6,17.3,317.9,16.2,300.4,5.8,297.2,16.7,289.0,9.2,265.5,10.2
2024-11-07 03:16:14.327: 2074.4,0.2,524.6,14.2,462.8,2.9,345.7,17.2,332.9,9.3,329.1,16.2,292.5,2.1,289.5,16.7,289.5,5.8
2024-11-07 03:16:14.403: 2080.4,0.2,488.8,14.2,463.0,2.8,370.6,9.4,370.1,17.2,342.8,16.2,331.7,8.5,313.9,5.8,313.6,10.2
2024-11-07 03:16:14.479: 2078.1,0.2,502.2,14.2,483.7,2.8,383.3,9.4,374.3,17.3,337.0,16.2,322.3,8.6,321.2,10.2,286.6,13.7
2024-11-07 03:16:14.555: 2099.4,0.2,514.1,2.8,511.7,14.2,392.8,9.3,390.9,17.2,338.5,16.2,318.1,8.6,309.5,10.2,289.5,5.8
2024-11-07 03:16:14.631: 2094.9,0.2,506.0,14.2,496.9,2.8,381.2,17.3,372.5,9.3,320.9,16.2,299.6,10.2,296.6,13.6,279.8,5.8
2024-11-07 03:16:14.707: 2091.7,0.2,526.3,14.2,491.7,2.8,367.2,17.3,347.3,9.2,325.5,16.2,300.5,16.7,293.7,13.6,273.1,5.8
2024-11-07 03:16:14.783: 2094.6,0.2,536.8,14.2,463.7,2.8,357.6,17.3,338.6,9.1,327.6,16.2,314.4,5.8,296.2,16.7,284.7,9.8
2024-11-07 03:16:14.859: 2086.7,0.2,549.2,14.1,441.4,2.8,348.0,17.3,332.7,9.1,315.8,16.2,310.0,16.7,299.4,9.8,280.8,11.3
2024-11-07 03:16:14.935: 2075.3,0.2,553.0,14.1,436.7,2.8,350.1,17.3,347.2,9.1,337.0,5.8,312.5,16.7,304.0,9.8,297.4,16.2
2024-11-07 03:16:15.011: 2052.4,0.2,566.1,14.1,372.4,2.9,352.4,17.3,351.7,9.1,335.4,16.7,310.1,11.3,302.8,9.8,302.5,16.2
2024-11-07 03:16:15.087: 2045.3,0.2,574.1,14.1,381.4,2.8,373.5,17.3,335.4,16.7,328.5,9.1,321.2,16.2,317.9,9.8,289.3,5.8
2024-11-07 03:16:15.163: 2044.2,0.2,567.3,14.1,407.3,17.3,381.8,2.8,334.6,9.1,329.0,16.2,312.6,5.8,303.1,16.6,292.6,9.8
2024-11-07 03:16:15.239: 2037.9,0.2,555.2,14.2,404.4,17.3,387.5,2.8,343.3,9.3,341.4,16.2,297.8,5.8,293.6,10.2,280.1,15.4
2024-11-07 03:16:15.315: 2044.8,0.2,528.0,14.2,395.5,17.2,388.4,9.4,383.0,2.8,326.9,16.2,315.4,5.7,308.0,8.6,305.8,10.2
2024-11-07 03:16:15.391: 2077.9,0.2,452.2,14.2,395.8,2.8,378.1,9.4,365.1,17.2,340.0,16.2,338.3,5.8,318.9,8.6,285.8,10.2
2024-11-07 03:16:15.467: 2111.0,0.2,412.8,14.2,403.2,13.9,357.2,2.9,337.2,17.2,306.7,10.6,301.5,16.2,289.5,9.5,277.6,9.8
2024-11-07 03:16:15.543: 2082.0,0.2,531.2,14.1,335.0,2.9,319.0,17.2,290.7,5.8,287.8,9.4,264.7,3.6,262.0,10.2,251.7,8.7
2024-11-07 03:16:15.619: 2069.3,0.2,548.3,14.1,369.9,17.3,313.4,5.8,312.6,9.5,290.1,8.6,287.7,2.9,257.3,10.6,248.2,2.6
2024-11-07 03:16:15.695: 2067.3,0.2,590.8,14.1,375.9,17.3,364.0,9.4,339.9,5.8,339.2,3.0,302.0,8.6,290.7,2.6,252.0,10.1
2024-11-07 03:16:15.771: 2074.4,0.2,630.5,14.1,387.1,17.3,367.2,2.9,349.2,9.4,314.8,5.8,314.5,2.6,310.7,10.1,274.2,12.9
2024-11-07 03:16:15.847: 2052.7,0.2,658.1,14.1,389.5,2.9,345.9,17.3,342.1,9.3,324.9,2.0,323.1,10.1,321.4,2.6,287.2,5.8
2024-11-07 03:16:15.923: 2036.4,0.2,672.5,14.0,363.0,2.9,340.8,17.3,330.4,10.1,325.1,2.0,319.6,9.2,292.9,3.6,279.8,5.7
2024-11-07 03:16:15.999: 2047.8,0.2,678.4,14.0,384.5,2.9,351.8,10.1,332.5,17.3,315.0,3.6,309.0,9.2,302.2,2.0,289.0,2.6
2024-11-07 03:16:16.075: 2073.6,0.2,669.3,14.0,404.7,2.9,349.2,3.6,322.3,9.9,314.0,9.1,313.7,10.1,310.3,5.8,300.0,17.4
2024-11-07 03:16:16.151: 2083.5,0.2,646.6,13.9,466.1,2.8,377.2,3.6,347.2,9.8,302.7,10.1,290.0,5.8,289.2,17.5,279.3,9.1
2024-11-07 03:16:16.227: 2079.2,0.2,652.5,13.9,507.8,2.8,371.6,3.6,357.5,9.8,321.1,5.8,301.7,10.1,284.5,17.5,278.6,9.1
2024-11-07 03:16:16.303: 2079.1,0.2,648.8,13.9,525.4,2.8,367.8,3.6,317.0,9.8,285.8,5.7,278.5,10.1,272.7,9.1,266.6,17.5
2024-11-07 03:16:16.379: 2078.5,0.2,654.9,13.9,543.6,2.8,343.7,5.7,335.2,3.6,311.9,9.8,288.7,17.5,283.1,10.1,268.5,9.1
2024-11-07 03:16:16.455: 2073.7,0.2,641.9,13.9,539.5,2.8,338.5,3.6,311.2,5.7,304.6,9.8,289.1,17.5,283.1,10.1,276.9,9.1
2024-11-07 03:16:16.531: 2070.9,0.2,640.6,13.9,544.6,2.8,358.8,5.7,347.6,3.6,289.8,9.8,280.0,9.1,275.0,17.5,270.9,10.1
2024-11-07 03:16:16.607: 2068.9,0.2,630.3,13.9,551.9,2.8,356.0,3.6,341.0,5.7,292.4,10.1,285.0,9.8,281.9,17.5,256.9,8.4
2024-11-07 03:16:16.683: 2085.6,0.2,644.5,14.0,555.8,2.8,373.1,5.7,356.1,3.6,306.3,10.1,289.7,17.5,284.2,9.8,265.4,9.1
2024-11-07 03:16:16.759: 2084.1,0.2,636.5,14.0,550.3,2.8,372.0,3.6,329.7,5.7,312.2,10.1,281.9,9.8,264.1,17.5,259.9,9.1
2024-11-07 03:16:16.835: 2088.8,0.2,647.8,13.9,547.8,2.8,382.6,3.6,335.0,5.7,307.8,10.1,288.6,9.8,283.7,17.0,266.8,17.5
2024-11-07 03:16:16.911: 2088.2,0.2,641.7,13.9,534.3,2.8,384.0,3.6,306.7,10.1,303.5,5.7,280.1,17.5,280.1,9.8,274.0,9.1
2024-11-07 03:16:16.987: 2084.7,0.2,638.4,14.0,577.4,2.8,359.3,3.6,343.4,5.7,312.2,10.1,301.6,17.5,286.4,9.2,276.2,9.8
2024-11-07 03:16:17.063: 2068.4,0.2,639.8,14.0,569.3,2.8,340.7,5.7,332.3,3.6,313.9,10.1,311.8,17.5,270.9,9.2,239.3,9.8
2024-11-07 03:16:17.139: 2063.7,0.2,640.1,14.0,552.6,2.8,337.3,5.8,327.2,3.6,324.7,17.5,292.8,10.1,247.6,9.2,246.7,17.0
2024-11-07 03:16:17.215: 2058.1,0.2,650.7,14.0,517.8,2.8,362.2,5.7,323.9,3.6,308.2,17.5,291.7,10.1,258.7,9.8,249.8,7.7
2024-11-07 03:16:17.291: 2056.6,0.2,636.4,14.0,535.4,2.9,377.2,5.8,326.6,17.4,277.3,3.6,252.8,11.4,248.8,10.1,230.9,9.4
2024-11-07 03:16:17.367: 2077.1,0.2,541.4,14.0,424.2,2.9,335.0,5.7,324.6,17.4,281.2,9.5,263.6,8.7,261.6,9.1,260.4,9.8
2024-11-07 03:16:17.443: 2095.7,0.2,510.2,13.8,318.9,17.3,291.8,5.8,288.8,9.1,260.1,8.4,254.6,11.0,249.0,2.7,246.8,2.6
2024-11-07 03:16:17.519: 2100.5,0.2,562.2,13.9,319.4,17.1,288.8,5.8,280.5,2.6,270.2,10.2,256.4,9.4,241.6,8.7,232.7,14.9
2024-11-07 03:16:17.595: 2100.7,0.2,583.3,13.9,321.8,5.8,304.3,2.6,300.3,17.1,261.3,10.2,259.1,8.7,252.5,14.9,240.3,9.4
2024-11-07 03:16:17.671: 2118.4,0.2,581.0,13.9,318.3,2.6,313.2,5.7,288.7,17.1,274.5,8.7,271.2,14.9,269.9,2.0,264.0,9.5
2024-11-07 03:16:17.747: 2108.9,0.2,594.9,13.9,342.7,2.6,326.1,5.8,298.6,17.0,277.8,2.0,269.8,9.5,268.8,8.7,268.5,9.7
2024-11-07 03:16:17.823: 2115.8,0.2,574.4,13.9,370.6,2.6,348.9,5.8,311.9,17.0,281.0,9.5,272.8,8.7,271.0,2.0,255.6,10.2
2024-11-07 03:16:17.899: 2119.3,0.2,583.7,13.9,397.6,2.6,321.5,17.0,291.0,9.5,272.4,5.8,256.9,8.7,251.1,10.2,250.1,2.0
2024-11-07 03:16:17.975: 2118.9,0.2,531.3,13.9,388.6,2.6,321.9,5.8,317.6,9.7,307.7,17.0,300.7,8.7,264.5,10.6,250.7,2.0
2024-11-07 03:16:18.051: 2108.0,0.2,518.8,13.9,373.0,2.6,346.4,8.7,321.0,9.7,305.4,17.0,290.8,5.8,283.2,10.6,245.6,14.9
2024-11-07 03:16:18.127: 2097.8,0.2,488.1,13.9,366.5,8.6,346.7,2.6,327.2,9.7,307.0,5.8,275.5,10.6,271.7,17.0,271.5,13.3
2024-11-07 03:16:18.203: 2071.8,0.2,446.6,13.9,373.9,8.6,312.3,9.8,310.4,9.0,288.8,5.8,285.7,13.4,270.9,17.0,264.7,2.6
2024-11-07 03:16:18.279: 2059.8,0.2,403.7,13.9,336.8,8.6,323.3,9.1,313.7,5.8,308.5,13.5,283.5,9.8,237.3,17.0,227.5,2.6
2024-11-07 03:16:18.355: 2058.6,0.2,387.4,14.0,349.1,13.5,342.9,9.1,289.6,5.8,284.7,8.6,250.7,17.0,248.8,9.8,208.3,1.8
2024-11-07 03:16:18.431: 2074.7,0.2,359.8,13.5,357.8,9.1,346.1,14.0,275.1,5.8,255.0,17.0,253.3,8.3,234.5,2.6,211.2,9.8
2024-11-07 03:16:18.507: 2079.5,0.2,383.2,9.1,360.4,13.5,320.5,14.0,309.4,5.8,278.5,8.3,247.7,2.6,247.2,17.0,237.2,10.1
2024-11-07 03:16:18.583: 2100.5,0.2,409.5,9.1,364.5,13.5,285.3,2.6,284.6,5.8,281.9,8.3,279.8,14.1,279.5,10.1,257.7,17.0
2024-11-07 03:16:18.659: 2118.2,0.2,416.8,9.1,381.2,13.5,336.0,2.6,331.1,5.8,298.6,10.2,276.4,8.3,270.7,14.1,236.9,17.0
2024-11-07 03:16:18.735: 2125.3,0.2,427.0,9.1,383.2,13.5,340.6,2.6,327.1,5.8,318.3,10.2,284.4,8.3,281.2,14.1,226.3,12.7
2024-11-07 03:16:18.811: 2130.6,0.2,418.8,9.2,380.1,13.5,372.8,2.6,338.2,5.8,321.2,10.2,288.4,8.2,287.3,14.1,242.2,17.0
2024-11-07 03:16:18.887: 2136.8,0.2,418.2,9.1,373.3,13.5,346.4,2.6,340.4,10.2,308.4,14.1,295.8,5.8,278.9,8.2,238.7,10.7
2024-11-07 03:16:18.963: 
