2024-11-07 03:12:14.792: 2316.9,0.2,975.0,1.7,725.4,2.3,556.3,7.6,486.0,8.3,467.5,2.6,377.1,5.1,324.0,12.6,303.4,14.1
2024-11-07 03:12:14.869: 2336.2,0.2,1153.7,1.7,774.8,2.3,571.7,7.6,496.3,8.0,325.7,6.9,319.1,12.6,311.7,13.6,299.6,14.0
2024-11-07 03:12:14.945: 2358.6,0.2,1277.8,1.7,780.3,2.3,550.9,7.6,504.2,8.0,448.2,5.7,377.1,8.6,335.8,6.9,326.5,12.7
2024-11-07 03:12:15.021: 2353.7,0.2,1358.9,1.7,801.3,2.3,540.0,7.7,505.0,8.0,415.1,5.7,393.4,2.8,316.3,13.6,316.1,13.9
2024-11-07 03:12:15.098: 2322.4,0.2,1333.0,1.7,778.8,2.3,520.9,7.6,480.5,8.2,386.1,2.8,333.7,7.0,319.3,12.6,313.2,13.6
2024-11-07 03:12:15.175: 2300.3,0.2,1261.3,1.7,702.9,2.3,580.7,7.6,448.9,2.6,424.6,8.4,413.4,5.8,364.5,7.0,356.9,2.8
2024-11-07 03:12:15.252: 2292.1,0.2,1141.7,1.7,635.6,2.3,571.6,7.6,407.7,8.6,379.0,7.0,351.3,13.1,349.3,12.8,339.7,2.6
2024-11-07 03:12:15.329: 2281.9,0.2,1111.7,1.7,629.7,2.3,544.7,7.6,453.6,8.2,426.0,5.8,398.0,7.0,358.6,2.7,347.3,13.2
2024-11-07 03:12:15.405: 2255.2,0.2,1150.1,1.7,671.5,2.3,533.8,7.6,474.6,8.3,430.9,2.7,423.1,3.3,388.8,7.0,360.3,5.7
2024-11-07 03:12:15.481: 2291.2,0.2,1073.4,1.7,656.4,2.3,565.3,7.7,534.0,2.7,527.2,8.2,421.4,3.2,398.6,5.8,373.9,7.0
2024-11-07 03:12:15.558: 2330.8,0.2,1106.2,1.7,663.1,2.3,594.4,7.9,593.3,2.7,584.4,8.2,449.6,8.7,404.5,7.0,387.5,3.2
2024-11-07 03:12:15.635: 2340.1,0.2,1159.2,1.7,656.4,2.3,640.5,2.7,610.4,7.9,451.2,8.7,420.9,7.3,417.6,7.0,399.0,5.8
2024-11-07 03:12:15.711: 2343.6,0.2,1180.2,1.7,664.8,2.3,644.1,8.0,642.0,2.8,461.8,7.4,447.7,5.8,421.5,7.0,337.9,13.9
2024-11-07 03:12:15.787: 2323.7,0.2,1185.7,1.7,666.8,8.2,659.4,2.3,637.8,2.8,468.9,7.4,417.5,7.0,354.3,3.9,347.2,13.9
2024-11-07 03:12:15.863: 2333.4,0.2,1221.9,1.7,660.0,2.3,645.7,8.2,600.7,2.8,526.7,7.4,513.6,5.8,438.0,7.0,349.0,13.9
2024-11-07 03:12:15.939: 2345.2,0.2,1214.2,1.7,620.0,8.3,585.8,2.3,573.0,7.4,566.8,2.8,443.6,7.0,355.1,14.0,336.4,12.4
2024-11-07 03:12:16.015: 2367.1,0.2,1282.2,1.7,664.2,8.0,594.0,7.4,566.9,2.8,556.3,2.3,425.7,7.0,393.3,5.8,359.7,14.0
2024-11-07 03:12:16.091: 2357.2,0.2,1305.8,1.7,646.0,8.0,644.6,7.4,571.5,2.8,564.4,2.3,385.5,4.1,380.4,7.0,362.7,5.8
2024-11-07 03:12:16.167: 2322.9,0.2,1237.8,1.7,702.2,7.4,632.4,2.8,625.0,8.0,569.2,2.3,376.7,7.0,370.9,4.2,340.0,13.9
2024-11-07 03:12:16.243: 2268.8,0.2,1091.5,1.7,678.3,2.8,666.5,7.4,635.7,8.0,558.2,2.3,377.9,5.6,339.3,13.2,335.3,4.2
2024-11-07 03:12:16.319: 2274.0,0.2,1039.6,1.6,659.3,8.0,652.2,2.8,620.0,7.5,521.9,2.3,452.2,5.7,370.6,4.2,367.8,7.1
2024-11-07 03:12:16.395: 2265.6,0.2,1069.6,1.5,684.4,7.9,617.2,2.8,584.5,7.5,472.2,2.3,388.0,13.2,372.6,7.1,355.8,4.2
2024-11-07 03:12:16.471: 2272.1,0.2,1076.6,1.5,681.5,8.0,568.1,7.5,563.5,2.8,453.6,2.3,398.0,13.2,378.5,7.1,351.3,5.6
2024-11-07 03:12:16.547: 2275.8,0.2,1093.9,1.5,666.8,8.0,568.0,2.8,567.7,7.5,453.8,2.3,394.8,13.2,377.9,4.2,368.3,7.0
2024-11-07 03:12:16.623: 2269.7,0.2,1102.1,1.5,675.1,8.0,579.0,2.8,558.2,7.5,457.1,2.3,412.3,13.2,407.7,4.2,374.4,7.0
2024-11-07 03:12:16.699: 2275.9,0.2,1148.3,1.5,671.2,8.0,603.9,2.8,568.6,7.5,479.3,2.3,400.2,4.2,398.0,13.2,372.4,8.7
2024-11-07 03:12:16.775: 2255.1,0.2,1098.1,1.8,665.5,7.5,648.5,2.8,603.2,8.0,490.1,2.3,376.9,5.6,364.6,4.2,355.2,13.2
2024-11-07 03:12:16.851: 2234.6,0.2,1146.1,1.8,703.3,7.5,681.3,2.8,582.2,8.0,488.7,2.3,406.4,5.7,397.4,4.2,349.0,13.3
2024-11-07 03:12:16.927: 2216.7,0.2,1067.2,1.8,988.8,1.5,701.3,2.8,682.4,7.5,594.5,8.1,516.0,5.7,509.7,2.3,399.9,4.2
2024-11-07 03:12:17.003: 2201.9,0.2,957.1,1.5,912.7,1.8,669.6,7.5,650.5,2.8,590.6,8.1,535.8,2.3,400.5,7.1,379.0,5.7
2024-11-07 03:12:17.079: 2215.0,0.2,919.7,1.5,715.4,1.9,637.7,7.5,616.0,2.8,586.4,8.1,517.9,2.3,428.5,5.7,397.1,7.1
2024-11-07 03:12:17.155: 2240.2,0.2,891.7,1.4,661.6,7.5,643.5,2.8,633.8,1.8,554.0,8.1,520.5,2.3,429.7,7.1,354.3,13.9
2024-11-07 03:12:17.231: 2254.0,0.2,865.1,1.4,705.6,7.5,666.8,1.9,652.8,2.8,551.8,8.1,539.6,2.3,440.0,5.7,433.6,7.1
2024-11-07 03:12:17.307: 2265.1,0.2,863.0,1.4,676.4,7.5,627.8,2.8,597.3,8.0,585.2,1.9,532.4,2.3,426.5,7.0,352.6,4.2
2024-11-07 03:12:17.383: 2286.6,0.2,893.4,1.4,645.9,8.0,626.1,7.5,618.1,2.8,610.4,1.9,510.6,2.3,452.1,5.6,411.4,7.0
2024-11-07 03:12:17.459: 2320.0,0.2,926.2,1.5,732.2,2.0,665.7,8.0,620.6,7.6,618.2,2.8,495.0,2.3,398.4,7.1,367.3,4.1
2024-11-07 03:12:17.535: 2363.7,0.2,921.4,1.5,781.5,2.0,642.4,8.0,641.0,7.5,609.6,2.8,369.8,5.7,347.4,13.2,297.6,6.8
2024-11-07 03:12:17.611: 2321.7,0.2,779.8,1.5,775.7,1.9,684.2,7.5,671.0,2.8,604.4,8.1,531.6,5.7,354.9,13.2,304.6,14.7
2024-11-07 03:12:17.687: 2310.2,0.2,721.0,7.5,679.9,1.9,617.5,8.0,599.4,5.8,574.4,2.8,566.4,1.4,362.4,2.4,338.8,12.9
2024-11-07 03:12:17.763: 2320.9,0.2,693.4,7.5,649.6,8.1,532.4,5.7,459.7,2.8,434.1,1.4,426.7,1.9,406.4,2.4,357.9,12.8
2024-11-07 03:12:17.839: 2370.7,0.2,693.7,7.5,616.6,8.1,446.0,5.7,408.6,1.5,388.8,2.8,388.2,4.5,384.0,2.4,355.8,12.7
2024-11-07 03:12:17.915: 2398.5,0.2,626.2,7.5,613.3,8.0,452.1,1.4,450.2,8.6,430.5,5.7,401.4,2.8,400.8,7.1,360.9,2.4
2024-11-07 03:12:17.991: 2395.7,0.2,582.2,8.0,580.9,7.6,461.8,1.4,448.1,8.7,427.8,7.1,403.0,2.8,382.6,4.2,360.3,13.2
2024-11-07 03:12:18.067: 2365.6,0.2,601.5,7.6,598.0,7.9,497.2,1.5,428.5,7.0,421.7,2.8,404.7,8.7,378.4,13.2,348.9,2.3
2024-11-07 03:12:18.143: 2354.3,0.2,595.5,1.5,589.7,7.5,569.0,8.0,485.7,2.0,421.8,7.0,407.6,3.3,397.1,2.8,378.1,4.8
2024-11-07 03:12:18.219: 2352.5,0.2,712.2,1.5,689.2,2.0,580.9,7.5,491.0,8.0,412.9,7.0,409.4,3.3,403.2,2.8,362.3,13.9
2024-11-07 03:12:18.295: 2332.9,0.2,766.1,1.5,752.8,2.0,543.3,7.5,486.1,7.9,465.7,3.3,420.6,2.8,409.1,7.0,360.1,13.9
2024-11-07 03:12:18.371: 2319.8,0.2,811.5,1.5,735.1,2.0,525.5,7.9,517.6,7.7,504.5,3.3,471.7,2.8,409.3,7.0,408.0,5.7
2024-11-07 03:12:18.447: 2368.2,0.2,896.2,1.6,697.3,2.0,530.0,7.6,511.1,3.3,497.5,7.9,479.9,2.8,410.0,7.0,361.4,12.6
2024-11-07 03:12:18.523: 2404.9,0.2,1001.2,1.6,696.8,2.0,538.3,7.6,523.7,3.3,502.4,2.8,453.5,8.0,404.3,7.0,387.5,5.6
2024-11-07 03:12:18.599: 2419.7,0.2,1080.8,1.6,586.4,7.6,555.7,2.0,534.3,3.3,489.9,2.9,434.3,8.0,403.7,7.0,401.5,8.4
2024-11-07
