2024-11-07 03:17:26.223: 1973.2,0.2,512.2,2.0,503.6,2.6,418.2,5.8,271.9,6.3,265.3,3.7,260.2,5.2,163.8,4.4,161.7,7.1
2024-11-07 03:17:26.298: 1973.7,0.2,588.6,2.6,471.1,2.3,332.1,5.8,301.2,6.4,266.6,4.2,249.9,5.4,204.4,3.8
2024-11-07 03:17:26.374: 1988.5,0.2,569.3,2.6,485.9,2.0,365.6,5.8,249.1,6.4,205.3,4.1,203.2,3.9,186.5,4.9,158.2,7.3
2024-11-07 03:17:26.450: 1969.7,0.2,530.1,5.8,430.0,2.6,394.5,3.3,387.1,1.9,247.8,4.0,243.9,6.3,193.5,5.1,175.4,6.8
2024-11-07 03:17:26.526: 2010.4,0.2,439.4,2.9,413.8,5.7,392.7,3.3,305.3,6.3,291.1,4.2,263.4,1.7,249.4,5.1,217.7,2.1
2024-11-07 03:17:26.602: 2032.6,0.2,549.3,5.6,410.0,3.3,337.3,4.1,327.7,3.9,305.9,5.1,303.3,2.6,302.3,6.1,301.3,6.2
2024-11-07 03:17:26.678: 2032.1,0.2,520.1,5.8,471.1,5.5,383.1,2.6,351.3,6.5,326.2,4.1,295.5,5.0,274.4,3.4,243.6,3.2
2024-11-07 03:17:26.754: 2013.8,0.2,438.8,5.8,364.9,5.4,364.3,4.1,357.0,6.7,304.8,2.6,292.3,4.8,277.6,1.8,207.8,8.0
2024-11-07 03:17:26.830: 2018.4,0.2,549.2,5.8,357.0,5.4,355.9,6.6,334.0,2.0,324.9,2.6,277.4,4.9,271.7,2.9,260.7,4.1
2024-11-07 03:17:26.906: 2042.1,0.2,392.9,6.9,387.4,2.6,330.8,5.8,329.9,5.3,311.0,4.5,283.4,6.3,277.4,2.0,253.5,3.9
2024-11-07 03:17:26.982: 1996.6,0.2,594.3,2.0,373.9,2.8,306.7,5.8,293.7,5.2,285.6,7.0,266.8,6.3,258.7,4.4,248.8,4.0
2024-11-07 03:17:27.058: 1991.9,0.2,433.0,2.6,384.7,5.1,362.0,2.0,347.8,6.8,324.1,3.5,317.4,1.8,299.0,5.8,239.0,4.5
2024-11-07 03:17:27.134: 1983.4,0.2,432.8,2.6,374.0,3.9,337.3,2.1,262.6,5.1,262.1,5.7,259.2,7.4,238.9,4.5,218.5,6.9
